Data da Homologação;Número de Homologação;Nome do Solicitante;CNPJ do Solicitante;Certificado de Conformidade Técnica;Data do Certificado de Conformidade Técnica;Data de Validade do Certificado;Código de Situação do Certificado;Situação do Certificado;Código de Situação do Requerimento;Situação do Requerimento;Nome do Fabricante;Modelo;Nome Comercial;Categoria do Produto;Tipo do Produto;IC_ANTENA;IC_ATIVO;País do Fabricante;CodUIT;CodISO
2025-01-17;31112315509.0;GRUPO MULTI S.A;59717553000617;CPQD 10859;02/10/2024;02/10/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;JYC BATTERY MANUFACTURER CO., LTD;EN028;BATERIA MULTI 12V 100Ah;4;Acumulador VRLA para Aplicações Específicas;N;S;China;CHN;CHN
2025-01-17;31112315509.0;GRUPO MULTI S.A;59717553000617;CPQD 10859;02/10/2024;02/10/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;JYC BATTERY MANUFACTURER CO., LTD;EN029;BATERIA MULTI 12V 120Ah;4;Acumulador VRLA para Aplicações Específicas;N;S;China;CHN;CHN
2025-01-17;31112315509.0;GRUPO MULTI S.A;59717553000617;CPQD 10859;02/10/2024;02/10/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;JYC BATTERY MANUFACTURER CO., LTD;EN030;BATERIA MULTI 12V 150Ah;4;Acumulador VRLA para Aplicações Específicas;N;S;China;CHN;CHN
2025-01-17;31112315509.0;GRUPO MULTI S.A;59717553000617;CPQD 10859;02/10/2024;02/10/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;JYC BATTERY MANUFACTURER CO., LTD;EN031;BATERIA MULTI 12V 180Ah;4;Acumulador VRLA para Aplicações Específicas;N;S;China;CHN;CHN
2025-01-17;31112315509.0;GRUPO MULTI S.A;59717553000617;CPQD 10859;02/10/2024;02/10/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;JYC BATTERY MANUFACTURER CO., LTD;EN032;BATERIA MULTI 12V 200Ah;4;Acumulador VRLA para Aplicações Específicas;N;S;China;CHN;CHN
2025-01-17;31112315509.0;GRUPO MULTI S.A;59717553000617;CPQD 10859;02/10/2024;02/10/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;JYC BATTERY MANUFACTURER CO., LTD;EN033;BATERIA MULTI 12V 250Ah;4;Acumulador VRLA para Aplicações Específicas;N;S;China;CHN;CHN
2025-01-17;31112315509.0;GRUPO MULTI S.A;59717553000617;CPQD 10859;02/10/2024;02/10/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;JYC BATTERY MANUFACTURER CO., LTD;EN069;BATERIA MULTI 6V 1.3Ah;4;Acumulador VRLA para Aplicações Específicas;N;S;China;CHN;CHN
2025-01-17;31112315509.0;GRUPO MULTI S.A;59717553000617;CPQD 10859;02/10/2024;02/10/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;JYC BATTERY MANUFACTURER CO., LTD;EN070;BATERIA MULTI 6V 2.8Ah;4;Acumulador VRLA para Aplicações Específicas;N;S;China;CHN;CHN
2025-01-17;31112315509.0;GRUPO MULTI S.A;59717553000617;CPQD 10859;02/10/2024;02/10/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;JYC BATTERY MANUFACTURER CO., LTD;EN071;BATERIA MULTI 6V 4.5Ah;4;Acumulador VRLA para Aplicações Específicas;N;S;China;CHN;CHN
2025-01-17;31112315509.0;GRUPO MULTI S.A;59717553000617;CPQD 10859;02/10/2024;02/10/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;JYC BATTERY MANUFACTURER CO., LTD;EN072;BATERIA MULTI 12V 1.3Ah;4;Acumulador VRLA para Aplicações Específicas;N;S;China;CHN;CHN
2025-01-23;110482413582.0;CSL IMPORTADORA LTDA;6236638000102;ABCP-OCD-24-0146;18/12/2024;18/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Shixing Electronic Technology Co., Ltd.;TM407;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-17;110592415156.0;Emporio do Celular Comercio e Importacao Ltda;19935078000126;DEKRA-00492-24;15/12/2024;15/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;X6532C;SMART 9 HD;2;Transceptor de Radiação Restrita;N;S;HongKong;HKG;HKG
2025-01-17;110722415156.0;Inovivo Comércio e Importação de Equipamentos Eletrônicos Ltda;37415222000185;DEKRA-00504-24;14/12/2024;14/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;X6532C;SMART 9 HD;2;Transceptor de Radiação Restrita;N;S;HongKong;HKG;HKG
2025-01-15;110822414196.0;Comercial Hutlon do Brasil Ltda;15561763000189;MODERNA-4606/24;11/12/2024;11/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Longxin Barcode Equipment Co., Ltd;OIH-6800;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-15;110822414196.0;Comercial Hutlon do Brasil Ltda;15561763000189;MODERNA-4606/24;11/12/2024;11/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Longxin Barcode Equipment Co., Ltd;OIA-8360;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-17;70851803229.0;Logitech do Brasil Com de Acessórios de Info Ltda.;8573862000115;CPQD 12276;13/12/2024;30/10/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Logitech Far East Ltd;VR0013;Connect;2;Transceptor de Radiação Restrita;N;S;Taiwan;TWN;TWN
2025-01-16;111452416934.0;POSITIVO TECNOLOGIA S.A.;81243735000148;MODERNA-4773/24;13/12/2024;13/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Anker Innovations Limited;A3121;Soundcore Icon Mini;2;Transceptor de Radiação Restrita;N;S;HongKong;HKG;HKG
2025-01-17;81742409191.0;BAZZI COMPANY COMERCIO, IMPORTAÇÃO EXPORTAÇÃO DE P;9382521000125;MODERNA-4154/24;18/12/2024;17/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Nancy Eletronic Co., LTtd.;XC-V16USB;XC-V18USB;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-01-21;112302401086.0;Cisco do Brasil Ltda.;28666000158;NCC 26934/24;16/12/2024;16/12/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Cisco Systems, Inc.;N9K-C9332D-H2R;;3;Equipamento de Rede de Dados;N;S;Estados Unidos da América;USA;USA
2025-01-31;112322410472.0;ITC - INTELIGENT TELECOM CERTIFICATION LTDA;23786165000136;UL-BR 24.1829;13/01/2025;12/01/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;New H3C Technologies Co., Ltd;H3C WX3540X;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-22;91122214050.0;Sperk Comercio de Acessorios Para Celular Eireli;20617253000116;MODERNA-0082/22;08/06/2022;08/06/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Jing Shun Yuan Electronic Technology Co. Ltd;CRV-392;;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-01-27;1112503903.0;NOKIA SOLUTIONS AND NETWORKS DO BRASIL TELECOMUNICACOES LTDA.;1108177003437;NCC 27018/25;09/01/2025;09/01/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Nokia Solutions and Networks Oy;7215 IXS-A1;;3;Equipamento de Rede de Dados;N;S;Finlândia;FIN;FIN
2025-01-27;106632416495.0;BLOCKBIT TECNOLOGIA LTDA;2423535000109;OCP 89324;13/01/2025;12/01/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Innovative Cloud Computer Industrial Co.,;BBX101;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-27;106632416495.0;BLOCKBIT TECNOLOGIA LTDA;2423535000109;OCP 89324;13/01/2025;12/01/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Innovative Cloud Computer Industrial Co.,;BBX102;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-27;106632416495.0;BLOCKBIT TECNOLOGIA LTDA;2423535000109;OCP 89324;13/01/2025;12/01/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Innovative Cloud Computer Industrial Co.,;BBX103;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-23;110552415156.0;Emporio do Celular Comercio e Importacao Ltda;19935078000126;DEKRA-00488-24;20/12/2024;20/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;U100XBA;;1;Carregador para Telefone Celular;N;S;HongKong;HKG;HKG
2025-01-23;110582415156.0;Emporio do Celular Comercio e Importacao Ltda;19935078000126;DEKRA-00491-24;20/12/2024;20/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;U330XBA;;1;Carregador para Telefone Celular;N;S;HongKong;HKG;HKG
2025-01-23;110642415156.0;Emporio do Celular Comercio e Importacao Ltda;19935078000126;DEKRA-00496-24;20/12/2024;20/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;U180XEE;;1;Carregador para Telefone Celular;N;S;HongKong;HKG;HKG
2025-01-24;110712415156.0;Inovivo Comércio e Importação de Equipamentos Eletrônicos Ltda;37415222000185;DEKRA-00503-24;21/12/2024;21/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;U330XBA;;1;Carregador para Telefone Celular;N;S;HongKong;HKG;HKG
2025-01-22;57571803473.0;Shure Latin America Comércio, Distribuição, Importação e Serviços de Produtos Áudio-Eletrônicos Ltda.;24071132000172;NCC 26930/24;18/10/2022;18/10/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;SHURE Incorporated;ADX1M;;2;Sistemas de Transmissão de Áudio, Vídeo;N;S;Estados Unidos da América;USA;USA
2025-01-17;111472416934.0;POSITIVO TECNOLOGIA S.A.;81243735000148;MODERNA-4772/24;13/12/2024;13/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Anker Innovations Limited;A3107;Soundcore mini 2;2;Transceptor de Radiação Restrita;N;S;HongKong;HKG;HKG
2025-01-16;111542416045.0;HP BRASIL IND. E COM. DE EQUIP. ELETRONICOS LTDA;22086683000184;MODERNA-4178/24;13/12/2024;13/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;HP Inc.;PCCVL50;Voyager Legend 50 Charging Case;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-20;111782403257.0;HUAWEI DO BRASIL TELECOMUNICACOES LTDA;2975504000152;NCC 26901/24;13/12/2024;13/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Huawei Technologies Co. Ltd;W626E-10;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-24;111792414267.0;Agebrands Comercio e Participacoes Eireli;9645368000181;TÜV 24.1111;26/12/2024;26/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;ZHONGSHAN SMARTEK SECURITY TECHNOLOGY Co., LTD;KT-5006;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-20;111802410019.0;IONICS INFORMATICA E AUTOMACAO LTDA.;81361644000107;ELD00782/24;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;IONICS INFORMATICA E AUTOMACAO LTDA.;Módulo TX V5;Telemetria IONICS;2;Transceptor de Radiação Restrita;N;S;Brasil;BRA;BRA
2025-01-17;111942413887.0;TPA Comercialização;28592641000100;MODERNA-4805/24;17/12/2024;17/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;V8;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-17;111942413887.0;TPA Comercialização;28592641000100;MODERNA-4805/24;17/12/2024;17/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;V9;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-17;111972417372.0;Global Distribuidora Material Eletrico Ltda;54006586000120;MODERNA-4935/24;17/12/2024;17/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;ShenZhen Kaiqisheng Technology Co.,Ltd.;CS10;Android Player;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-24;112132404964.0;FISCAL TECNOLOGIA E AUTOMACAO LTDA;113691000130;TÜV 24.0329;27/12/2024;27/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Smartmicro - SMS.Smart Microwave Sensors GMBH;UMRR-11 TYPE 44;;2;Emissor-Sensor de Variação de Campo Eletromagnético;N;S;Alemanha;D;DEU
2025-01-20;112182404590.0;Livetech da Bahia Indústria e Comércio Ltda;5917486000140;BRC-24.3261.06;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Grandstream Networks Inc.;GHP630;;1;Telefone IP (com fio);N;S;Estados Unidos da América;USA;USA
2025-01-20;112182404590.0;Livetech da Bahia Indústria e Comércio Ltda;5917486000140;BRC-24.3261.06;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Grandstream Networks Inc.;GHP630;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-20;112182404590.0;Livetech da Bahia Indústria e Comércio Ltda;5917486000140;BRC-24.3261.06;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Grandstream Networks Inc.;GHP631;;1;Telefone IP (com fio);N;S;Estados Unidos da América;USA;USA
2025-01-21;110562415156.0;Emporio do Celular Comercio e Importacao Ltda;19935078000126;DEKRA-00489-24;11/12/2024;11/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;X6881;HOT 50 PRO;2;Sistemas de Identificação por Radiofrequências;N;S;HongKong;HKG;HKG
2025-01-28;110612415156.0;Emporio do Celular Comercio e Importacao Ltda;19935078000126;DEKRA-00493-25;09/01/2025;09/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;BL-49NX;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;HongKong;HKG;HKG
2025-01-28;110702415156.0;Inovivo Comércio e Importação de Equipamentos Eletrônicos Ltda;37415222000185;DEKRA-00502-25;09/01/2025;09/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;BL-49JX;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;HongKong;HKG;HKG
2025-01-28;110732415156.0;Inovivo Comércio e Importação de Equipamentos Eletrônicos Ltda;37415222000185;DEKRA-00505-25;09/01/2025;09/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;BL-49NX;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;HongKong;HKG;HKG
2025-01-16;111182415669.0;Micromedical Implantes do Brasil Ltda;7326871000220;QC-13505-24;09/12/2024;09/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Beijing PINS Medical Co., Ltd;G114R e G113R;;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;China;CHN;CHN
2025-01-27;110692415156.0;Inovivo Comércio e Importação de Equipamentos Eletrônicos Ltda;37415222000185;DEKRA-00501-24;12/12/2024;12/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;X6881;HOT 50 PRO;2;Sistemas de Identificação por Radiofrequências;N;S;HongKong;HKG;HKG
2025-01-23;113142403330.0;Time-z Comercial Ltda;10259262000129;ICC 11.144/2023;20/12/2024;20/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;GARMIN INTERNATIONAL INC.;A04277;GPSMAP 9x27;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-23;113142403330.0;Time-z Comercial Ltda;10259262000129;ICC 11.144/2023;20/12/2024;20/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;GARMIN INTERNATIONAL INC.;B04277;GPSMAP 9x24;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-23;113142403330.0;Time-z Comercial Ltda;10259262000129;ICC 11.144/2023;20/12/2024;20/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;GARMIN INTERNATIONAL INC.;C04277;GPSMAP 9x22;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-23;113142403330.0;Time-z Comercial Ltda;10259262000129;ICC 11.144/2023;20/12/2024;20/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;GARMIN INTERNATIONAL INC.;D04277;GPSMAP 9x19;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-22;116552210520.0;GN AUDIO BRASIL IMPORTAÇÃO & COMERCIO LTDA;12485456000178;10597/2024-OCD-02;25/07/2024;25/07/2026 00:00:00;0;Certificado - Em preenchimento;6;Homologação Emitida;GN Audio A/S;WHB051HS;Engage 55;1;Sistema de Ramal sem Fio de CPCT;N;S;Dinamarca;DNK;DNK
2025-01-20;132212305887.0;BRH REPRESENTAÇÃO COMERCIAL LTDA.;7479382000127;BRC-23.1762.02;18/07/2023;18/07/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Yealink Network Technology Co., Ltd.;RoomPanel E2;;2;Sistemas de Identificação por Radiofrequências;N;S;China;CHN;CHN
2025-01-17;82601802149.0;CONTINENTAL BRASIL INDUSTRIA AUTOMOTIVA LTDA;48754139000157;NCC 26923/24;26/11/2018;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Continental Automotive Technologies GmbH;HFMC1A01;;2;Sistemas de Identificação por Radiofrequências;N;S;Alemanha;D;DEU
2025-01-20;111782403257.0;HUAWEI DO BRASIL TELECOMUNICACOES LTDA;2975504000152;NCC 26901/24;13/12/2024;13/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Huawei Technologies Co. Ltd;W626E-10;;1;ONU - Unidade de Rede Óptica;N;S;China;CHN;CHN
2025-01-07;104712402910.0;STARKEY DO BRASIL LTDA;4216059000172;TÜV 24.0903;29/11/2024;29/11/2026 00:00:00;2;Preenchimento Concluído;14;Em Análise - RE;Starkey Laboratories Inc.;RIC 312;Audiosync Vitality AI 24 RIC 312;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-07;104712402910.0;STARKEY DO BRASIL LTDA;4216059000172;TÜV 24.0903;29/11/2024;29/11/2026 00:00:00;2;Preenchimento Concluído;14;Em Análise - RE;Starkey Laboratories Inc.;RIC 312;Audiosync Vitality AI 20 RIC 312;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-07;104712402910.0;STARKEY DO BRASIL LTDA;4216059000172;TÜV 24.0903;29/11/2024;29/11/2026 00:00:00;2;Preenchimento Concluído;14;Em Análise - RE;Starkey Laboratories Inc.;RIC 312;Audiosync Vitality AI 16 RIC 312;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-07;104712402910.0;STARKEY DO BRASIL LTDA;4216059000172;TÜV 24.0903;29/11/2024;29/11/2026 00:00:00;2;Preenchimento Concluído;14;Em Análise - RE;Starkey Laboratories Inc.;RIC 312;Audiosync Vitality AI CROS RIC 312;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-27;110572415156.0;Emporio do Celular Comercio e Importacao Ltda;19935078000126;DEKRA-00490-25;09/01/2025;09/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;BL-49JX;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;HongKong;HKG;HKG
2025-01-28;110632415156.0;Emporio do Celular Comercio e Importacao Ltda;19935078000126;DEKRA-00495-24;10/01/2025;10/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;BL-5ABX;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;HongKong;HKG;HKG
2025-01-28;110672415156.0;Inovivo Comércio e Importação de Equipamentos Eletrônicos Ltda;37415222000185;DEKRA-00499-25;09/01/2025;09/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;BL-49NX;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;HongKong;HKG;HKG
2025-01-29;110752415156.0;Inovivo Comércio e Importação de Equipamentos Eletrônicos Ltda;37415222000185;DEKRA-00507-25;10/01/2025;10/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;BL-5ABX;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;HongKong;HKG;HKG
2025-01-20;112182404590.0;Livetech da Bahia Indústria e Comércio Ltda;5917486000140;BRC-24.3261.06;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Grandstream Networks Inc.;GHP631;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-20;112182404590.0;Livetech da Bahia Indústria e Comércio Ltda;5917486000140;BRC-24.3261.06;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Grandstream Networks Inc.;GHP630W;;1;Telefone IP (com fio);N;S;Estados Unidos da América;USA;USA
2025-01-20;112182404590.0;Livetech da Bahia Indústria e Comércio Ltda;5917486000140;BRC-24.3261.06;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Grandstream Networks Inc.;GHP630W;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-20;112182404590.0;Livetech da Bahia Indústria e Comércio Ltda;5917486000140;BRC-24.3261.06;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Grandstream Networks Inc.;GHP631W;;1;Telefone IP (com fio);N;S;Estados Unidos da América;USA;USA
2025-01-16;111182415669.0;Micromedical Implantes do Brasil Ltda;7326871000220;QC-13505-24;09/12/2024;09/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Beijing PINS Medical Co., Ltd;G114R e G113R;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-31;111252412152.0;DKAF DO BRASIL REPRESENTACOES LTDA - EPP;27095886000150;Versys 4761;11/12/2024;11/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Astronics CSC;CabinAXe;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-20;111312404701.0;TESTO DO BRASIL - INSTRUMENTOS DE MEDIÇÃO LTDA;3144465000104;NCC 26951/24;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Testo SE & Co. KGaA;Gateway (Wireless Sensors);0572 2200 02;2;Transceptor de Radiação Restrita;N;S;Alemanha;D;DEU
2025-01-16;111572416045.0;HP BRASIL IND. E COM. DE EQUIP. ELETRONICOS LTDA;22086683000184;MODERNA-4181/24;13/12/2024;13/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;HP Inc.;PBVL50;Voyager Legend 50;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-16;111572416045.0;HP BRASIL IND. E COM. DE EQUIP. ELETRONICOS LTDA;22086683000184;MODERNA-4181/24;13/12/2024;13/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;HP Inc.;PBVL50;Voyager Legend 50 UC;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-16;111572416045.0;HP BRASIL IND. E COM. DE EQUIP. ELETRONICOS LTDA;22086683000184;MODERNA-4181/24;13/12/2024;13/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;HP Inc.;PBVL50;Voyager Legend 50 Office;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-22;111632401086.0;Cisco do Brasil Ltda.;28666000158;NCC 26931/24;05/12/2024;05/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Cisco Systems, Inc.;CP-8811-3PCC-K9;CP-8811;1;Telefone IP (com fio);N;S;Estados Unidos da América;USA;USA
2025-01-17;111672413692.0;Comercial Hutlon do Brasil Ltda;15561763000189;MODERNA-4398/24;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Enping Junteng Audio Technology Ltd.;LE-926;;2;Microfone sem Fio;N;S;China;CHN;CHN
2025-01-20;111872414627.0;KNUP IMPORTACAO E EXPORTACAO LTDA;7494654000168;MODERNA-3807/24;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;GUANGDONG TAIYING TECHNOLOGY CO., LTD.;KP-RW405;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-20;111902417382.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;CPQD 12239;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Xi'an BYD Electronics Co., Ltd. Jixian Branch;BCT01-LA;4G T-BOX;1;Estação Terminal de Acesso;N;S;China;CHN;CHN
2025-01-20;112182404590.0;Livetech da Bahia Indústria e Comércio Ltda;5917486000140;BRC-24.3261.06;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Grandstream Networks Inc.;GHP631W;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-20;112192404590.0;Livetech da Bahia Indústria e Comércio Ltda;5917486000140;BRC-24.3261.02;02/12/2024;02/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Grandstream Networks Inc.;GHP620;;1;Telefone IP (com fio);N;S;Estados Unidos da América;USA;USA
2025-01-20;112192404590.0;Livetech da Bahia Indústria e Comércio Ltda;5917486000140;BRC-24.3261.02;02/12/2024;02/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Grandstream Networks Inc.;GHP621;;1;Telefone IP (com fio);N;S;Estados Unidos da América;USA;USA
2025-01-17;76592410342.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;ICC 07.055/2024;24/07/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Axon Enterprise, Inc.;TS1028;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-17;76592410342.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;ICC 07.055/2024;24/07/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Axon Enterprise, Inc.;TS1029;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-07;104712402910.0;STARKEY DO BRASIL LTDA;4216059000172;TÜV 24.0903;29/11/2024;29/11/2026 00:00:00;2;Preenchimento Concluído;14;Em Análise - RE;Starkey Laboratories Inc.;RIC 312;Audiosync Vitality AI 24 RIC 312;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
